ID;RegioS;Perioden;GemiddeldeVerkoopprijs_1
9496;GM0588;1999JJ00;157600
9497;GM0588;2000JJ00;198857
9498;GM0588;2001JJ00;197632
9499;GM0588;2002JJ00;196785
9500;GM0588;2003JJ00;225624
9501;GM0588;2004JJ00;251065
9502;GM0588;2005JJ00;235071
9503;GM0588;2006JJ00;244361
9504;GM0588;2007JJ00;274882
9505;GM0588;2008JJ00;297189
9506;GM0588;2009JJ00;249725
9507;GM0588;2010JJ00;256023
9508;GM0588;2011JJ00;305267
9509;GM0588;2012JJ00;267438
9510;GM0588;2013JJ00;226068
9511;GM0588;2014JJ00;215246
9512;GM0588;2015JJ00;207497
9513;GM0588;2016JJ00;219114
9514;GM0588;2017JJ00;252434
9515;GM0588;2018JJ00;254663
9516;GM0588;2019JJ00;
9517;GM0588;2020JJ00;
9518;GM0588;2021JJ00;
9519;GM0588;2022JJ00;
9520;GM0542;1995JJ00;108267
9521;GM0542;1996JJ00;118460
9522;GM0542;1997JJ00;123898
9523;GM0542;1998JJ00;117380
9524;GM0542;1999JJ00;154952
9525;GM0542;2000JJ00;185729
9526;GM0542;2001JJ00;201613
9527;GM0542;2002JJ00;207953
9528;GM0542;2003JJ00;222538
9529;GM0542;2004JJ00;247946
9530;GM0542;2005JJ00;255908
9531;GM0542;2006JJ00;255366
9532;GM0542;2007JJ00;257449
9533;GM0542;2008JJ00;264577
9534;GM0542;2009JJ00;253590
9535;GM0542;2010JJ00;254359
9536;GM0542;2011JJ00;250096
9537;GM0542;2012JJ00;241131
9538;GM0542;2013JJ00;227001
9539;GM0542;2014JJ00;221471
9540;GM0542;2015JJ00;239649
9541;GM0542;2016JJ00;244028
9542;GM0542;2017JJ00;256314
9543;GM0542;2018JJ00;288862
9544;GM0542;2019JJ00;300039
9545;GM0542;2020JJ00;336995
9546;GM0542;2021JJ00;373643
9547;GM0542;2022JJ00;413193
9548;GM1931;1995JJ00;
9549;GM1931;1996JJ00;
9550;GM1931;1997JJ00;
9551;GM1931;1998JJ00;
9552;GM1931;1999JJ00;
9553;GM1931;2000JJ00;
9554;GM1931;2001JJ00;
9555;GM1931;2002JJ00;
9556;GM1931;2003JJ00;
9557;GM1931;2004JJ00;
9558;GM1931;2005JJ00;
9559;GM1931;2006JJ00;
9560;GM1931;2007JJ00;
9561;GM1931;2008JJ00;
9562;GM1931;2009JJ00;
9563;GM1931;2010JJ00;
9564;GM1931;2011JJ00;
9565;GM1931;2012JJ00;
9566;GM1931;2013JJ00;
9567;GM1931;2014JJ00;
9568;GM1931;2015JJ00;228836
9569;GM1931;2016JJ00;233989
9570;GM1931;2017JJ00;251212
9571;GM1931;2018JJ00;280234
9572;GM1931;2019JJ00;312776
9573;GM1931;2020JJ00;338238
9574;GM1931;2021JJ00;386435
9575;GM1931;2022JJ00;410418
9576;GM1659;1995JJ00;
9577;GM1659;1996JJ00;
9578;GM1659;1997JJ00;139623
9579;GM1659;1998JJ00;161727
9580;GM1659;1999JJ00;194889
9581;GM1659;2000JJ00;225226
9582;GM1659;2001JJ00;229030
9583;GM1659;2002JJ00;250993
9584;GM1659;2003JJ00;252194
9585;GM1659;2004JJ00;269028
9586;GM1659;2005JJ00;284548
9587;GM1659;2006JJ00;277837
9588;GM1659;2007JJ00;310409
9589;GM1659;2008JJ00;318768
9590;GM1659;2009JJ00;282780
9591;GM1659;2010JJ00;287390
9592;GM1659;2011JJ00;265549
9593;GM1659;2012JJ00;248124
9594;GM1659;2013JJ00;227137
9595;GM1659;2014JJ00;229455
9596;GM1659;2015JJ00;248923
9597;GM1659;2016JJ00;281654
9598;GM1659;2017JJ00;269783
9599;GM1659;2018JJ00;300475
9600;GM1659;2019JJ00;314068
9601;GM1659;2020JJ00;334854
9602;GM1659;2021JJ00;419784
9603;GM1659;2022JJ00;476186
9604;GM1685;1995JJ00;106453
9605;GM1685;1996JJ00;109088
9606;GM1685;1997JJ00;94293
9607;GM1685;1998JJ00;146532
9608;GM1685;1999JJ00;196747
9609;GM1685;2000JJ00;213105
9610;GM1685;2001JJ00;246270
9611;GM1685;2002JJ00;248489
9612;GM1685;2003JJ00;280416
9613;GM1685;2004JJ00;277186
9614;GM1685;2005JJ00;262736
9615;GM1685;2006JJ00;276539
9616;GM1685;2007JJ00;312659
9617;GM1685;2008JJ00;357090
9618;GM1685;2009JJ00;296299
9619;GM1685;2010JJ00;329147
9620;GM1685;2011JJ00;261417
9621;GM1685;2012JJ00;240438
9622;GM1685;2013JJ00;227310
9623;GM1685;2014JJ00;234002
9624;GM1685;2015JJ00;256368
9625;GM1685;2016JJ00;274790
9626;GM1685;2017JJ00;293877
9627;GM1685;2018JJ00;289433
9628;GM1685;2019JJ00;325429
9629;GM1685;2020JJ00;381620
9630;GM1685;2021JJ00;433780
9631;GM1685;2022JJ00;
9632;GM1982;1995JJ00;
9633;GM1982;1996JJ00;
9634;GM1982;1997JJ00;
9635;GM1982;1998JJ00;
9636;GM1982;1999JJ00;
9637;GM1982;2000JJ00;
9638;GM1982;2001JJ00;
9639;GM1982;2002JJ00;
9640;GM1982;2003JJ00;
9641;GM1982;2004JJ00;
9642;GM1982;2005JJ00;
9643;GM1982;2006JJ00;
9644;GM1982;2007JJ00;
9645;GM1982;2008JJ00;
9646;GM1982;2009JJ00;
9647;GM1982;2010JJ00;
9648;GM1982;2011JJ00;
9649;GM1982;2012JJ00;
9650;GM1982;2013JJ00;
9651;GM1982;2014JJ00;
9652;GM1982;2015JJ00;
9653;GM1982;2016JJ00;
9654;GM1982;2017JJ00;
9655;GM1982;2018JJ00;
9656;GM1982;2019JJ00;
9657;GM1982;2020JJ00;
9658;GM1982;2021JJ00;
9659;GM1982;2022JJ00;394888
9660;GM0882;1995JJ00;89040
9661;GM0882;1996JJ00;98642
9662;GM0882;1997JJ00;109223
9663;GM0882;1998JJ00;116649
9664;GM0882;1999JJ00;125073
9665;GM0882;2000JJ00;144064
9666;GM0882;2001JJ00;147440
9667;GM0882;2002JJ00;151737
9668;GM0882;2003JJ00;158616
9669;GM0882;2004JJ00;164110
9670;GM0882;2005JJ00;164228
9671;GM0882;2006JJ00;171895
9672;GM0882;2007JJ00;176484
9673;GM0882;2008JJ00;180821
9674;GM0882;2009JJ00;162740
9675;GM0882;2010JJ00;174867
9676;GM0882;2011JJ00;168068
9677;GM0882;2012JJ00;161858
9678;GM0882;2013JJ00;138299
9679;GM0882;2014JJ00;156878
9680;GM0882;2015JJ00;166851
9681;GM0882;2016JJ00;175165
9682;GM0882;2017JJ00;187701
9683;GM0882;2018JJ00;194278
9684;GM0882;2019JJ00;208795
9685;GM0882;2020JJ00;217604
9686;GM0882;2021JJ00;257710
9687;GM0882;2022JJ00;282061
9688;GM0415;1995JJ00;123648
9689;GM0415;1996JJ00;138970
9690;GM0415;1997JJ00;164095
9691;GM0415;1998JJ00;163470
9692;GM0415;1999JJ00;226922
9693;GM0415;2000JJ00;281173
9694;GM0415;2001JJ00;265359
9695;GM0415;2002JJ00;292663
9696;GM0415;2003JJ00;293248
9697;GM0415;2004JJ00;311645
9698;GM0415;2005JJ00;301145
9699;GM0415;2006JJ00;353809
9700;GM0415;2007JJ00;348546
9701;GM0415;2008JJ00;335556
9702;GM0415;2009JJ00;304676
9703;GM0415;2010JJ00;312928
9704;GM0415;2011JJ00;373606
9705;GM0415;2012JJ00;298499
9706;GM0415;2013JJ00;289718
9707;GM0415;2014JJ00;285414
9708;GM0415;2015JJ00;314196
9709;GM0415;2016JJ00;330760
9710;GM0415;2017JJ00;422625
9711;GM0415;2018JJ00;449963
9712;GM0415;2019JJ00;423804
9713;GM0415;2020JJ00;538061
9714;GM0415;2021JJ00;593680
9715;GM0415;2022JJ00;723995
9716;GM0325;1995JJ00;165362
9717;GM0325;1996JJ00;
9718;GM0325;1997JJ00;
9719;GM0325;1998JJ00;
9720;GM0325;1999JJ00;
9721;GM0325;2000JJ00;
9722;GM0325;2001JJ00;
9723;GM0325;2002JJ00;
9724;GM0325;2003JJ00;
9725;GM0325;2004JJ00;
9726;GM0325;2005JJ00;
9727;GM0325;2006JJ00;
9728;GM0325;2007JJ00;
9729;GM0325;2008JJ00;
9730;GM0325;2009JJ00;
9731;GM0325;2010JJ00;
9732;GM0325;2011JJ00;
9733;GM0325;2012JJ00;
9734;GM0325;2013JJ00;
9735;GM0325;2014JJ00;
9736;GM0325;2015JJ00;
9737;GM0325;2016JJ00;
9738;GM0325;2017JJ00;
9739;GM0325;2018JJ00;
9740;GM0325;2019JJ00;
9741;GM0325;2020JJ00;
9742;GM0325;2021JJ00;
9743;GM0325;2022JJ00;
9744;GM0416;1995JJ00;106779
9745;GM0416;1996JJ00;105623
9746;GM0416;1997JJ00;132920
9747;GM0416;1998JJ00;151096
9748;GM0416;1999JJ00;152006
9749;GM0416;2000JJ00;172874
9750;GM0416;2001JJ00;192363
9751;GM0416;2002JJ00;236888
9752;GM0416;2003JJ00;245419
9753;GM0416;2004JJ00;234481
9754;GM0416;2005JJ00;254901
9755;GM0416;2006JJ00;253012
9756;GM0416;2007JJ00;287683
9757;GM0416;2008JJ00;285570
9758;GM0416;2009JJ00;309463
9759;GM0416;2010JJ00;284514
9760;GM0416;2011JJ00;280454
9761;GM0416;2012JJ00;252899
9762;GM0416;2013JJ00;244719
9763;GM0416;2014JJ00;242905
9764;GM0416;2015JJ00;259037
9765;GM0416;2016JJ00;275273
9766;GM0416;2017JJ00;281401
9767;GM0416;2018JJ00;313214
9768;GM0416;2019JJ00;351227
9769;GM0416;2020JJ00;353062
9770;GM0416;2021JJ00;370206
9771;GM0416;2022JJ00;
9772;GM1621;1995JJ00;
9773;GM1621;1996JJ00;
9774;GM1621;1997JJ00;
9775;GM1621;1998JJ00;
9776;GM1621;1999JJ00;
9777;GM1621;2000JJ00;
9778;GM1621;2001JJ00;
9779;GM1621;2002JJ00;
9780;GM1621;2003JJ00;
9781;GM1621;2004JJ00;
9782;GM1621;2005JJ00;
9783;GM1621;2006JJ00;
9784;GM1621;2007JJ00;298820
9785;GM1621;2008JJ00;314254
9786;GM1621;2009JJ00;286169
9787;GM1621;2010JJ00;306754
9788;GM1621;2011JJ00;276279
9789;GM1621;2012JJ00;264171
9790;GM1621;2013JJ00;265834
9791;GM1621;2014JJ00;253317
9792;GM1621;2015JJ00;270344
9793;GM1621;2016JJ00;300513
9794;GM1621;2017JJ00;340908
9795;GM1621;2018JJ00;363443
9796;GM1621;2019JJ00;396044
9797;GM1621;2020JJ00;427658
9798;GM1621;2021JJ00;468193
9799;GM1621;2022JJ00;551857
9800;GM0417;1995JJ00;206969
9801;GM0417;1996JJ00;235471
9802;GM0417;1997JJ00;252389
9803;GM0417;1998JJ00;341786
9804;GM0417;1999JJ00;414031
9805;GM0417;2000JJ00;519574
9806;GM0417;2001JJ00;593717
9807;GM0417;2002JJ00;493927
9808;GM0417;2003JJ00;507984
9809;GM0417;2004JJ00;526039
9810;GM0417;2005JJ00;578934
9811;GM0417;2006JJ00;589841
9812;GM0417;2007JJ00;724935
9813;GM0417;2008JJ00;685662
9814;GM0417;2009JJ00;601464
9815;GM0417;2010JJ00;609967
9816;GM0417;2011JJ00;580775
9817;GM0417;2012JJ00;601421
9818;GM0417;2013JJ00;600985
9819;GM0417;2014JJ00;539185
9820;GM0417;2015JJ00;559259
9821;GM0417;2016JJ00;608575
9822;GM0417;2017JJ00;636543
9823;GM0417;2018JJ00;778865
9824;GM0417;2019JJ00;768056
9825;GM0417;2020JJ00;788028
9826;GM0417;2021JJ00;989352
9827;GM0417;2022JJ00;1030092
9828;GM0022;1995JJ00;87214
9829;GM0022;1996JJ00;92234
9830;GM0022;1997JJ00;103897
9831;GM0022;1998JJ00;110023
9832;GM0022;1999JJ00;132574
9833;GM0022;2000JJ00;144676
9834;GM0022;2001JJ00;157158
9835;GM0022;2002JJ00;180722
9836;GM0022;2003JJ00;178711
9837;GM0022;2004JJ00;192649
9838;GM0022;2005JJ00;211868
9839;GM0022;2006JJ00;226347
9840;GM0022;2007JJ00;219173
9841;GM0022;2008JJ00;220834
9842;GM0022;2009JJ00;210421
9843;GM0022;2010JJ00;227435
9844;GM0022;2011JJ00;197775
9845;GM0022;2012JJ00;196821
9846;GM0022;2013JJ00;183983
9847;GM0022;2014JJ00;193449
9848;GM0022;2015JJ00;204618
9849;GM0022;2016JJ00;209002
9850;GM0022;2017JJ00;226543
9851;GM0022;2018JJ00;231299
9852;GM0022;2019JJ00;
9853;GM0022;2020JJ00;
9854;GM0022;2021JJ00;
9855;GM0022;2022JJ00;
9856;GM0805;1995JJ00;105776
9857;GM0805;1996JJ00;155200
9858;GM0805;1997JJ00;
9859;GM0805;1998JJ00;
9860;GM0805;1999JJ00;
9861;GM0805;2000JJ00;
9862;GM0805;2001JJ00;
9863;GM0805;2002JJ00;
9864;GM0805;2003JJ00;
9865;GM0805;2004JJ00;
9866;GM0805;2005JJ00;
9867;GM0805;2006JJ00;
9868;GM0805;2007JJ00;
9869;GM0805;2008JJ00;
9870;GM0805;2009JJ00;
9871;GM0805;2010JJ00;
9872;GM0805;2011JJ00;
9873;GM0805;2012JJ00;
9874;GM0805;2013JJ00;
9875;GM0805;2014JJ00;
9876;GM0805;2015JJ00;
9877;GM0805;2016JJ00;
9878;GM0805;2017JJ00;
9879;GM0805;2018JJ00;
9880;GM0805;2019JJ00;
9881;GM0805;2020JJ00;
9882;GM0805;2021JJ00;
9883;GM0805;2022JJ00;
9884;GM0545;1995JJ00;102275
9885;GM0545;1996JJ00;108269
9886;GM0545;1997JJ00;126916
9887;GM0545;1998JJ00;143284
9888;GM0545;1999JJ00;163025
9889;GM0545;2000JJ00;175872
9890;GM0545;2001JJ00;187761
9891;GM0545;2002JJ00;209793
9892;GM0545;2003JJ00;220550
9893;GM0545;2004JJ00;235455
9894;GM0545;2005JJ00;246416
9895;GM0545;2006JJ00;262331
9896;GM0545;2007JJ00;250876
9897;GM0545;2008JJ00;261810
9898;GM0545;2009JJ00;253060
9899;GM0545;2010JJ00;265514
9900;GM0545;2011JJ00;239032
9901;GM0545;2012JJ00;238783
9902;GM0545;2013JJ00;213370
9903;GM0545;2014JJ00;226080
9904;GM0545;2015JJ00;218134
9905;GM0545;2016JJ00;218720
9906;GM0545;2017JJ00;253852
9907;GM0545;2018JJ00;263295
9908;GM0545;2019JJ00;
9909;GM0545;2020JJ00;
9910;GM0545;2021JJ00;
9911;GM0545;2022JJ00;
9912;GM0326;1995JJ00;137292
9913;GM0326;1996JJ00;161482
9914;GM0326;1997JJ00;158658
9915;GM0326;1998JJ00;184003
9916;GM0326;1999JJ00;236404
9917;GM0326;2000JJ00;306267
9918;GM0326;2001JJ00;293779
9919;GM0326;2002JJ00;297513
9920;GM0326;2003JJ00;288445
9921;GM0326;2004JJ00;321193
9922;GM0326;2005JJ00;308614
9923;GM0326;2006JJ00;
9924;GM0326;2007JJ00;
9925;GM0326;2008JJ00;
9926;GM0326;2009JJ00;
9927;GM0326;2010JJ00;
9928;GM0326;2011JJ00;
9929;GM0326;2012JJ00;
9930;GM0326;2013JJ00;
9931;GM0326;2014JJ00;
9932;GM0326;2015JJ00;
9933;GM0326;2016JJ00;
9934;GM0326;2017JJ00;
9935;GM0326;2018JJ00;
9936;GM0326;2019JJ00;
9937;GM0326;2020JJ00;
9938;GM0326;2021JJ00;
9939;GM0326;2022JJ00;
9940;GM0080;1995JJ00;56599
9941;GM0080;1996JJ00;64280
9942;GM0080;1997JJ00;68965
9943;GM0080;1998JJ00;76318
9944;GM0080;1999JJ00;85888
9945;GM0080;2000JJ00;95702
9946;GM0080;2001JJ00;109683
9947;GM0080;2002JJ00;119998
9948;GM0080;2003JJ00;126124
9949;GM0080;2004JJ00;138721
9950;GM0080;2005JJ00;143596
9951;GM0080;2006JJ00;152814
9952;GM0080;2007JJ00;163429
9953;GM0080;2008JJ00;163906
9954;GM0080;2009JJ00;163917
9955;GM0080;2010JJ00;162912
9956;GM0080;2011JJ00;164585
9957;GM0080;2012JJ00;154669
9958;GM0080;2013JJ00;143835
9959;GM0080;2014JJ00;154238
9960;GM0080;2015JJ00;157690
9961;GM0080;2016JJ00;164437
9962;GM0080;2017JJ00;177737
9963;GM0080;2018JJ00;196578
9964;GM0080;2019JJ00;215883
9965;GM0080;2020JJ00;230738
9966;GM0080;2021JJ00;262188
9967;GM0080;2022JJ00;287719
9968;GM0081;1995JJ00;71054
9969;GM0081;1996JJ00;77910
9970;GM0081;1997JJ00;92122
9971;GM0081;1998JJ00;102744
9972;GM0081;1999JJ00;117655
9973;GM0081;2000JJ00;118574
9974;GM0081;2001JJ00;135197
9975;GM0081;2002JJ00;150069
9976;GM0081;2003JJ00;160210
9977;GM0081;2004JJ00;178244
9978;GM0081;2005JJ00;185253
9979;GM0081;2006JJ00;198108
9980;GM0081;2007JJ00;202449
9981;GM0081;2008JJ00;187704
9982;GM0081;2009JJ00;185058
9983;GM0081;2010JJ00;186069
9984;GM0081;2011JJ00;202571
9985;GM0081;2012JJ00;186295
9986;GM0081;2013JJ00;165892
9987;GM0081;2014JJ00;181952
9988;GM0081;2015JJ00;177736
9989;GM0081;2016JJ00;182051
9990;GM0081;2017JJ00;184494
9991;GM0081;2018JJ00;
9992;GM0081;2019JJ00;
9993;GM0081;2020JJ00;
9994;GM0081;2021JJ00;
9995;GM0081;2022JJ00;
9996;GM0546;1995JJ00;96880
9997;GM0546;1996JJ00;107861
9998;GM0546;1997JJ00;120187
9999;GM0546;1998JJ00;130218
10000;GM0546;1999JJ00;149526
10001;GM0546;2000JJ00;169188
10002;GM0546;2001JJ00;191841
10003;GM0546;2002JJ00;204813
10004;GM0546;2003JJ00;210740
10005;GM0546;2004JJ00;214734
10006;GM0546;2005JJ00;228423
10007;GM0546;2006JJ00;245703
10008;GM0546;2007JJ00;247905
10009;GM0546;2008JJ00;260213
10010;GM0546;2009JJ00;247186
10011;GM0546;2010JJ00;247368
10012;GM0546;2011JJ00;253126
10013;GM0546;2012JJ00;228000
10014;GM0546;2013JJ00;215905
10015;GM0546;2014JJ00;223600
10016;GM0546;2015JJ00;236456
10017;GM0546;2016JJ00;254080
10018;GM0546;2017JJ00;283245
10019;GM0546;2018JJ00;314549
10020;GM0546;2019JJ00;349233
10021;GM0546;2020JJ00;359467
10022;GM0546;2021JJ00;405468
10023;GM0546;2022JJ00;462784
10024;GM0547;1995JJ00;116518
10025;GM0547;1996JJ00;96127
10026;GM0547;1997JJ00;128577
10027;GM0547;1998JJ00;145288
10028;GM0547;1999JJ00;164543
10029;GM0547;2000JJ00;190953
10030;GM0547;2001JJ00;228356
10031;GM0547;2002JJ00;218275
10032;GM0547;2003JJ00;240625
10033;GM0547;2004JJ00;236989
10034;GM0547;2005JJ00;228382
10035;GM0547;2006JJ00;251978
10036;GM0547;2007JJ00;279972
10037;GM0547;2008JJ00;283939
10038;GM0547;2009JJ00;258210
10039;GM0547;2010JJ00;273562
10040;GM0547;2011JJ00;247671
10041;GM0547;2012JJ00;229304
10042;GM0547;2013JJ00;233190
10043;GM0547;2014JJ00;233327
10044;GM0547;2015JJ00;247089
10045;GM0547;2016JJ00;258899
10046;GM0547;2017JJ00;284180
10047;GM0547;2018JJ00;313111
10048;GM0547;2019JJ00;325687
10049;GM0547;2020JJ00;343268
10050;GM0547;2021JJ00;416150
10051;GM0547;2022JJ00;456404
10052;GM0548;1995JJ00;116371
10053;GM0548;1996JJ00;139731
10054;GM0548;1997JJ00;147601
10055;GM0548;1998JJ00;170171
10056;GM0548;1999JJ00;151981
10057;GM0548;2000JJ00;185145
10058;GM0548;2001JJ00;193936
10059;GM0548;2002JJ00;
10060;GM0548;2003JJ00;
10061;GM0548;2004JJ00;
10062;GM0548;2005JJ00;
10063;GM0548;2006JJ00;
10064;GM0548;2007JJ00;
10065;GM0548;2008JJ00;
10066;GM0548;2009JJ00;
10067;GM0548;2010JJ00;
10068;GM0548;2011JJ00;
10069;GM0548;2012JJ00;
10070;GM0548;2013JJ00;
10071;GM0548;2014JJ00;
10072;GM0548;2015JJ00;
10073;GM0548;2016JJ00;
10074;GM0548;2017JJ00;
10075;GM0548;2018JJ00;
10076;GM0548;2019JJ00;
10077;GM0548;2020JJ00;
10078;GM0548;2021JJ00;
10079;GM0548;2022JJ00;
10080;GM1916;1995JJ00;
10081;GM1916;1996JJ00;
10082;GM1916;1997JJ00;
10083;GM1916;1998JJ00;
10084;GM1916;1999JJ00;
10085;GM1916;2000JJ00;
10086;GM1916;2001JJ00;
10087;GM1916;2002JJ00;219317
10088;GM1916;2003JJ00;215828
10089;GM1916;2004JJ00;221080
10090;GM1916;2005JJ00;229140
10091;GM1916;2006JJ00;253054
10092;GM1916;2007JJ00;262784
10093;GM1916;2008JJ00;282357
10094;GM1916;2009JJ00;259940
10095;GM1916;2010JJ00;259285
10096;GM1916;2011JJ00;276058
10097;GM1916;2012JJ00;258856
10098;GM1916;2013JJ00;252530
10099;GM1916;2014JJ00;260351
10100;GM1916;2015JJ00;259401
10101;GM1916;2016JJ00;255532
10102;GM1916;2017JJ00;280929
10103;GM1916;2018JJ00;322628
10104;GM1916;2019JJ00;340427
10105;GM1916;2020JJ00;374089
10106;GM1916;2021JJ00;432286
10107;GM1916;2022JJ00;469847
10108;GM0995;1995JJ00;80373
10109;GM0995;1996JJ00;75645
10110;GM0995;1997JJ00;84182
10111;GM0995;1998JJ00;88743
10112;GM0995;1999JJ00;95740
10113;GM0995;2000JJ00;131274
10114;GM0995;2001JJ00;132276
10115;GM0995;2002JJ00;153606
10116;GM0995;2003JJ00;158050
10117;GM0995;2004JJ00;167137
10118;GM0995;2005JJ00;174333
10119;GM0995;2006JJ00;188626
10120;GM0995;2007JJ00;193464
10121;GM0995;2008JJ00;196381
10122;GM0995;2009JJ00;184520
10123;GM0995;2010JJ00;193575
10124;GM0995;2011JJ00;175362
10125;GM0995;2012JJ00;165632
10126;GM0995;2013JJ00;161270
10127;GM0995;2014JJ00;171740
10128;GM0995;2015JJ00;179997
10129;GM0995;2016JJ00;187695
10130;GM0995;2017JJ00;196170
10131;GM0995;2018JJ00;230010
10132;GM0995;2019JJ00;242923
10133;GM0995;2020JJ00;273122
10134;GM0995;2021JJ00;332187
10135;GM0995;2022JJ00;380395
10136;GM0082;1995JJ00;69762
10137;GM0082;1996JJ00;87942
10138;GM0082;1997JJ00;103767
10139;GM0082;1998JJ00;98013
10140;GM0082;1999JJ00;131948
10141;GM0082;2000JJ00;152632
10142;GM0082;2001JJ00;171660
10143;GM0082;2002JJ00;197281
10144;GM0082;2003JJ00;176965
10145;GM0082;2004JJ00;199696
10146;GM0082;2005JJ00;211641
10147;GM0082;2006JJ00;243643
10148;GM0082;2007JJ00;238942
10149;GM0082;2008JJ00;266009
10150;GM0082;2009JJ00;236389
10151;GM0082;2010JJ00;232538
10152;GM0082;2011JJ00;233114
10153;GM0082;2012JJ00;208068
10154;GM0082;2013JJ00;209377
10155;GM0082;2014JJ00;
10156;GM0082;2015JJ00;
10157;GM0082;2016JJ00;
10158;GM0082;2017JJ00;
10159;GM0082;2018JJ00;
10160;GM0082;2019JJ00;
10161;GM0082;2020JJ00;
10162;GM0082;2021JJ00;
10163;GM0082;2022JJ00;
10164;GM1640;1995JJ00;
10165;GM1640;1996JJ00;
10166;GM1640;1997JJ00;
10167;GM1640;1998JJ00;
10168;GM1640;1999JJ00;
10169;GM1640;2000JJ00;
10170;GM1640;2001JJ00;
10171;GM1640;2002JJ00;
10172;GM1640;2003JJ00;
10173;GM1640;2004JJ00;
10174;GM1640;2005JJ00;
10175;GM1640;2006JJ00;
10176;GM1640;2007JJ00;222437
10177;GM1640;2008JJ00;234941
10178;GM1640;2009JJ00;207910
10179;GM1640;2010JJ00;229473
10180;GM1640;2011JJ00;210866
10181;GM1640;2012JJ00;220650
10182;GM1640;2013JJ00;187527
10183;GM1640;2014JJ00;196196
10184;GM1640;2015JJ00;197220
10185;GM1640;2016JJ00;215193
10186;GM1640;2017JJ00;226970
10187;GM1640;2018JJ00;251751
10188;GM1640;2019JJ00;255954
10189;GM1640;2020JJ00;289030
10190;GM1640;2021JJ00;324308
10191;GM1640;2022JJ00;358597
10192;GM0327;1995JJ00;110986
10193;GM0327;1996JJ00;129710
10194;GM0327;1997JJ00;143657
10195;GM0327;1998JJ00;170009
10196;GM0327;1999JJ00;191288
10197;GM0327;2000JJ00;226726
10198;GM0327;2001JJ00;229760
10199;GM0327;2002JJ00;243656
10200;GM0327;2003JJ00;252104
10201;GM0327;2004JJ00;249890
10202;GM0327;2005JJ00;261142
10203;GM0327;2006JJ00;285156
10204;GM0327;2007JJ00;311567
10205;GM0327;2008JJ00;319497
10206;GM0327;2009JJ00;288982
10207;GM0327;2010JJ00;284713
10208;GM0327;2011JJ00;279675
10209;GM0327;2012JJ00;275276
10210;GM0327;2013JJ00;250606
10211;GM0327;2014JJ00;260818
10212;GM0327;2015JJ00;269736
10213;GM0327;2016JJ00;285751
10214;GM0327;2017JJ00;290726
10215;GM0327;2018JJ00;354188
10216;GM0327;2019JJ00;354700
10217;GM0327;2020JJ00;419046
10218;GM0327;2021JJ00;434561
10219;GM0327;2022JJ00;518247
10220;GM0260;1995JJ00;89614
10221;GM0260;1996JJ00;84703
10222;GM0260;1997JJ00;101628
10223;GM0260;1998JJ00;122485
10224;GM0260;1999JJ00;153867
10225;GM0260;2000JJ00;179349
10226;GM0260;2001JJ00;185947
10227;GM0260;2002JJ00;187792
10228;GM0260;2003JJ00;203498
10229;GM0260;2004JJ00;196561
10230;GM0260;2005JJ00;
10231;GM0260;2006JJ00;
10232;GM0260;2007JJ00;
10233;GM0260;2008JJ00;
10234;GM0260;2009JJ00;
10235;GM0260;2010JJ00;
10236;GM0260;2011JJ00;
10237;GM0260;2012JJ00;
10238;GM0260;2013JJ00;
10239;GM0260;2014JJ00;
10240;GM0260;2015JJ00;
10241;GM0260;2016JJ00;
10242;GM0260;2017JJ00;
10243;GM0260;2018JJ00;
10244;GM0260;2019JJ00;
10245;GM0260;2020JJ00;
10246;GM0260;2021JJ00;
10247;GM0260;2022JJ00;
10248;GM1673;1995JJ00;110772
10249;GM1673;1996JJ00;145480
10250;GM1673;1997JJ00;135402
10251;GM1673;1998JJ00;165561
10252;GM1673;1999JJ00;196010
10253;GM1673;2000JJ00;273488
10254;GM1673;2001JJ00;220033
10255;GM1673;2002JJ00;300379
10256;GM1673;2003JJ00;265045
10257;GM1673;2004JJ00;225147
10258;GM1673;2005JJ00;288251
10259;GM1673;2006JJ00;284869
10260;GM1673;2007JJ00;
10261;GM1673;2008JJ00;
10262;GM1673;2009JJ00;
10263;GM1673;2010JJ00;
10264;GM1673;2011JJ00;
10265;GM1673;2012JJ00;
10266;GM1673;2013JJ00;
10267;GM1673;2014JJ00;
10268;GM1673;2015JJ00;
10269;GM1673;2016JJ00;
10270;GM1673;2017JJ00;
10271;GM1673;2018JJ00;
10272;GM1673;2019JJ00;
10273;GM1673;2020JJ00;
10274;GM1673;2021JJ00;
10275;GM1673;2022JJ00;
10276;GM0806;1995JJ00;104049
10277;GM0806;1996JJ00;
10278;GM0806;1997JJ00;
10279;GM0806;1998JJ00;
10280;GM0806;1999JJ00;
10281;GM0806;2000JJ00;
10282;GM0806;2001JJ00;
10283;GM0806;2002JJ00;
10284;GM0806;2003JJ00;
10285;GM0806;2004JJ00;
10286;GM0806;2005JJ00;
10287;GM0806;2006JJ00;
10288;GM0806;2007JJ00;
10289;GM0806;2008JJ00;
10290;GM0806;2009JJ00;
10291;GM0806;2010JJ00;
10292;GM0806;2011JJ00;
10293;GM0806;2012JJ00;
10294;GM0806;2013JJ00;
10295;GM0806;2014JJ00;
10296;GM0806;2015JJ00;
10297;GM0806;2016JJ00;
10298;GM0806;2017JJ00;
10299;GM0806;2018JJ00;
